2013,01,04,148
2013,01,11,157.5
2013,01,18,149.2
2013,01,25,148.8
2013,02,01,151.5
2013,02,08,156
2013,02,15,156
2013,02,22,158.2
2013,03,01,153.2
2013,03,08,148.9
2013,03,15,140.6
2013,03,22,135.8
2013,03,29,136.75
2013,04,05,137.5
2013,04,12,141.5
2013,04,19,139.5
2013,04,26,136.5
2013,05,03,138.45
2013,05,10,132.63
2013,05,17,127.6
2013,05,24,125.2
2013,05,31,116.25
2013,06,07,115.9
2013,06,14,113.8
2013,06,21,119
2013,06,28,116.7
2013,07,05,121.8
2013,07,12,125.3
2013,07,19,133.13
2013,07,26,131.2
2013,08,02,131.7
2013,08,09,133.8
2013,08,16,140.6
2013,08,23,138.9
2013,08,30,139
2013,09,06,137.7
2013,09,13,135.4
2013,09,20,132.1
2013,09,27,133.3
2013,10,04,131.5
2013,10,11,132.4
2013,10,18,135
2013,10,25,133.9
2013,11,01,132.8
2013,11,08,137.5
2013,11,15,137.6
2013,11,22,136.5
2013,11,29,136
2013,12,06,138.7
2013,12,13,138.9
2013,12,20,134.7
2013,12,27,133.83
2014,01,03,135
2014,01,10,134.2
2014,01,17,131.1
2014,01,24,125.7
2014,01,31,125.5
2014,02,07,124.2
2014,02,14,122.9
2014,02,21,125.1
2014,02,28,119.2
2014,03,07,116.6
2014,03,14,109.2
2014,03,21,110.75
2014,03,28,112.6
2014,04,04,116.7
2014,04,11,117.37
2014,04,25,112.69
2014,05,02,107.43
2014,05,09,105.43
2014,05,16,102.65
2014,05,23,98.62
2014,05,30,96.35
2014,06,06,93.63
2014,06,13,92.79
2014,06,20,90.82
2014,06,27,94.49
2014,07,04,95.11
2014,07,11,96.34
2014,07,18,97.79
2014,07,25,94.75
2014,08,01,95.95
2014,08,08,95.49
2014,08,15,94.2
2014,08,22,92.17
2014,08,29,88.16
2014,09,05,83.23
2014,09,12,82.94
2014,09,19,83.84
2014,09,26,79.4
2014,10,03,78.82
2014,10,10,79.93
2014,10,17,82.34
2014,10,24,81.05
2014,10,31,79.45
2014,11,07,76.86
2014,11,14,75.86
2014,11,21,71.67
2014,11,28,69.96
2014,12,05,70.81
2014,12,12,69.27
2014,12,19,68.66
2014,12,26,67.23
2015,01,02,70.6
2015,01,09,71.17
2015,01,16,68.92
2015,01,23,67.45
2015,01,30,63.12
2015,02,06,62.47
2015,02,13,62.24
2015,02,20,63.91
2015,02,27,63.06
2015,03,06,61.25
2015,03,13,57.99
2015,03,20,56.2
2015,03,27,55
2015,04,03,50.16
2015,04,10,47.81
2015,04,17,50.13
2015,04,24,53.86
2015,05,01,58.07
2015,05,08,59.78
2015,05,15,62.42
2015,05,22,58.83
2015,05,29,62.25
2015,06,05,63.89
2015,06,12,64.95
2015,06,19,62.36
2015,06,26,61.62
2015,07,03,58.15
2015,07,10,49.11
2015,07,17,50.39
2015,07,24,51.88
2015,07,31,54.15
2015,08,07,56.03
2015,08,14,56.57
2015,08,21,56.39
2015,08,28,54.07
2015,09,04,56.5
2015,09,11,57.87
2015,09,18,57.53
2015,09,25,56.45
2015,10,02,55.68
2015,10,09,54.28
2015,10,16,54.84
2015,10,23,52.56
2015,10,30,50.39
2015,11,06,48.94
2015,11,13,48.19
2015,11,20,46
2015,11,27,44.24
2015,12,04,41.42
2015,12,11,38.72
2015,12,18,39.43
2015,12,25,40.77
2016,01,01,42.65
2016,01,08,43.03
2016,01,15,40.67
2016,01,22,42.11
2016,01,29,41.74
2016,02,05,44.55
2016,02,12,45.73
2016,02,19,47.01
2016,02,26,50.56
2016,03,04,51.7
2016,03,11,60.08
2016,03,18,55.12
2016,03,25,57.86
2016,04,01,54.72
2016,04,08,54.57
2016,04,15,58.8
2016,04,22,64.95
2016,04,29,63.82
2016,05,06,60.51
2016,05,13,55.08
2016,05,20,55.05
2016,05,27,50.72
2016,06,03,49.42
2016,06,10,52.27
2016,06,17,51.18
2016,06,24,51.34
2016,07,01,54.28
2016,07,08,55.66
2016,07,15,58.22
2016,07,22,56.33
2016,07,29,58.73
2016,08,05,61.22
2016,08,12,60.47
2016,08,19,60.96
2016,08,26,61.05
2016,09,02,59.13
2016,09,09,58.56
2016,09,16,56
2016,09,23,56.09
2016,09,30,56.48
2016,10,07,55.86
2016,10,14,57.09
2016,10,21,58.55
2016,10,28,62.26
2016,11,04,65.1
2016,11,11,72.13
2016,11,18,73.84
2016,11,25,75.53
2016,12,02,77.27
2016,12,09,80.81
2016,12,16,81.83
2016,12,23,78.86
2016,12,30,79.85
2017,01,06,77.59
2017,01,13,79.82
2017,01,20,81.73
2017,01,27,82.6
2017,02,03,83.05
2017,02,10,83.58
2017,02,17,91.08
2017,02,24,92.67
2017,03,03,91.71
2017,03,10,88.05
2017,03,17,90.46
2017,03,24,87.1
2017,03,31,81.6
2017,04,07,79.34
2017,04,14,71.45
2017,04,21,65.53
2017,04,28,66.89
2017,05,05,66.08
2017,05,12,60.67
2017,05,19,61.69
2017,05,26,60.77
2017,06,02,57.56
2017,06,09,55.63
2017,06,16,54.73
2017,06,23,56.57
2017,06,30,62.25
2017,07,07,63.11
2017,07,14,65.03
2017,07,21,68.22
2017,07,28,69.34
2017,08,04,73.42
2017,08,11,75.88
2017,08,18,74.94
2017,08,25,78.59
2017,09,01,77.13
2017,09,08,76.61
2017,09,15,74.71
2017,09,22,67.98
2017,09,29,63.42
2017,10,06,61.97
2017,10,13,61.19
2017,10,20,62.25
2017,10,27,61.64
2017,11,03,59.26
2017,11,10,62.64
2017,11,17,62.28
2017,11,24,65.35
2017,12,01,68.24
2017,12,08,69.77
2017,12,15,70.47
2017,12,22,74.02
2017,12,29,73.77
2018,01,05,75.49
2018,01,12,78.33
2018,01,19,75.69
2018,01,26,75.47
2018,02,02,73.5
2018,02,09,76.54
2018,02,16,77.61
2018,02,23,78.51
2018,03,02,79.13
2018,03,09,74.45
2018,03,16,70.66
2018,03,23,66.68
2018,03,30,64.21
2018,04,06,64.05
2018,04,13,64.69
2018,04,20,65.97
2018,04,27,66.5
2018,05,04,66.43
2018,05,11,66.95
2018,05,18,67.93
2018,05,25,64.66
2018,06,01,65.29
2018,06,08,66.3
2018,06,15,67.37
2018,06,22,66.13
2018,06,29,65.23
2018,07,06,64.05
2018,07,13,63.85
2018,07,20,64.85
2018,07,27,66.23
2018,08,03,66.92
2018,08,10,69.44
2018,08,17,67.56
2018,08,24,66.85
2018,08,31,66.37
2018,09,07,66.96
2018,09,14,67.78
2018,09,21,69.15
2018,09,28,69
2018,10,05,69.24
2018,10,12,70.93
2018,10,19,72.68
2018,10,26,75.07
2018,11,02,75.62
2018,11,09,76.12
2018,11,16,75.59
2018,11,23,73.43
2018,11,30,65.65
2018,12,07,66.8
2018,12,14,67.44
2018,12,21,70.23
2018,12,28,70.23
2019,01,04,72.63
2019,01,11,73.74
2019,01,18,74.43
2019,01,25,74.91
2019,02,01,82.05
2019,02,08,85.53
2019,02,15,88.39
2019,02,22,87.77
2019,03,01,85.07
2019,03,08,87.03
2019,03,15,85.52
2019,03,22,86.05
2019,03,29,85.53
2019,04,05,91.49
2019,04,12,95.38
2019,04,19,93.88
2019,04,26,93.93
2019,05,03,94.14
2019,05,10,95.74
2019,05,17,97.66
2019,05,24,104.3
2019,05,31,105.05
2019,06,07,100.18
2019,06,14,107.04
2019,06,21,113.76
2019,06,28,117.07
2019,07,05,122.2
2019,07,12,119.91
2019,07,19,121.1
2019,07,26,117.29
2019,08,02,115.63
2019,08,09,96.39
2019,08,16,89.5
2019,08,23,86.19
2019,08,30,83.17
2019,09,06,90.05
2019,09,13,95.89
2019,09,20,95.57
2019,09,27,91.41
2019,10,04,93.38
2019,10,11,93.33
2019,10,18,89.15
2019,10,25,86.92
2019,11,01,86.33
2019,11,08,82.66
2019,11,15,81.99
2019,11,22,86.53
2019,11,29,88.67
2019,12,06,88.71
2019,12,13,94.16
2019,12,20,93.34
2019,12,27,91.13
2020,01,03,92.97
2020,01,10,95.05
2020,01,17,96.67
2020,01,24,95.47
2020,01,31,87.61
2020,02,07,82.44
2020,02,14,86.94
2020,02,21,90.98
2020,02,28,88.1
2020,03,06,90.25
2020,03,13,90.51
2020,03,20,90.63
2020,03,27,85.1
2020,04,03,83.16
2020,04,10,83.61
2020,04,17,86.2
2020,04,24,85.13
2020,05,01,83.06
2020,05,08,85.26
2020,05,15,91.55
2020,05,22,97.61
2020,05,29,97.53
2020,06,05,100.59
2020,06,12,104.59
2020,06,19,103.44
2020,06,26,102.48
2020,07,03,99.71
2020,07,10,104.27
2020,07,17,111.7
2020,07,24,110.29
2020,07,31,108.87
2020,08,07,118.5
2020,08,14,122.45
2020,08,21,127.38
2020,08,28,123.8
2020,09,04,127.03
2020,09,11,127.85
2020,09,18,126.03
2020,09,25,124.26
2020,10,02,120.83
2020,10,09,123.92
2020,10,16,120.54
2020,10,23,119.03
2020,10,30,116.02
2020,11,06,117.36
2020,11,13,122.94
2020,11,20,126.51
2020,11,27,128.02
2020,12,04,136.43
2020,12,11,152.43
2020,12,18,157.75
2020,12,25,167.27
2021,01,01,161.8
2021,01,08,169.32
2021,01,15,172.19
2021,01,22,171.49
2021,01,29,163.36
2021,02,05,154.91
2021,02,12,164.6
2021,02,19,169.85
2021,02,26,174.35
2021,03,05,175.72
2021,03,12,167.91
2021,03,19,164.77
2021,03,26,160.27
2021,04,02,166.8
2021,04,09,171.93
2021,04,16,175.64
2021,04,23,185.9
2021,04,30,192.37
2021,05,07,196.87
2021,05,14,226.46
2021,05,21,214.19
2021,05,28,191.38
2021,06,04,207.01
2021,06,11,212.14
2021,06,18,219.29
2021,06,25,213.68
2021,07,02,216.47
2021,07,09,219.88
2021,07,16,219.7
2021,07,23,209.95
2021,07,30,197.12
2021,08,06,179.37
2021,08,13,163.24
2021,08,20,150.15
2021,08,27,148.39
2021,09,03,148.1
2021,09,10,132.5
2021,09,17,114.26
2021,09,24,102.94
2021,10,01,116.1
2021,10,08,118.16
2021,10,15,127.87
2021,10,22,121.78
2021,10,29,116.23
2021,11,05,98.11
2021,11,12,91.46
2021,11,19,89.83
2021,11,26,99.45
2021,12,03,102.83
2021,12,10,108.42
2021,12,17,114.55
2021,12,24,125.31
2021,12,31,120.19
2022,01,07,125.18
2022,01,14,129.29
2022,01,21,131.32
2022,01,28,139.48
2022,02,04,146.78
2022,02,11,149.32
2022,02,18,138.05
2022,02,25,136.89
2022,03,04,145.14
2022,03,11,159.79
2022,03,18,142.55
2022,03,25,145.54
2022,04,01,154.08
2022,04,08,159.25
2022,04,15,152.06
2022,04,22,150.6
2022,04,29,139.35
2022,05,06,143.99
2022,05,13,129.19
2022,05,20,127.88
2022,05,27,132.98
2022,06,03,138.19
2022,06,10,144.37
2022,06,17,130.29
2022,06,24,113.56
2022,07,01,120.97
2022,07,08,112.48
2022,07,15,104.69
2022,07,22,98.18
2022,07,29,112.4
2022,08,05,110.05
2022,08,12,109.9
2022,08,19,102.03
2022,08,26,102.85
2022,09,02,98.2
2022,09,09,98.05
2022,09,16,102.3
2022,09,23,97.68
2022,09,30,96.26
2022,10,07,94.37
2022,10,14,96.3
2022,10,21,92.53
2022,10,28,85.23
2022,11,04,82.42
2022,11,11,89.03
2022,11,18,96.82
2022,11,25,96.29
2022,12,02,102.39
2022,12,09,110.14
2022,12,16,111.05
2022,12,23,111.09
2022,12,30,114.6
2023,01,06,117.05
2023,01,13,122.65
2023,01,20,122.26
2023,01,27,122.26
2023,02,03,127.6
2023,02,10,124.07
2023,02,17,123.62
2023,02,24,129.55
2023,03,03,125
2023,03,10,127.71
2023,03,17,131.85
2023,03,24,122.72
2023,03,31,123.53
2023,04,07,120.53
2023,04,14,119.52
2023,04,21,110.41
2023,04,28,105.11
2023,05,05,103.62
2023,05,12,105.96
2023,05,19,108.54
2023,05,26,100.31
2023,06,02,103.55
2023,06,09,110.27
2023,06,16,114.01
2023,06,23,113.54
2023,06,30,113.09
2023,07,07,111.38
2023,07,14,110.53
2023,07,21,115.52
2023,07,28,114.58
2023,08,04,106.83
2023,08,11,103.89
2023,08,18,105.5
2023,08,25,113.85
2023,09,01,115.72
2023,09,08,118.05
2023,09,15,122.93
2023,09,22,123.33
2023,09,29,118.64
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
